id_gry	id_gracza	stan	ocena
43	998	chce kupic	8
61	998	chce kupic	10
65	999	chce kupic	8
81	999	chce kupic	9
101	999	posiada	8
121	999	chce kupic	10
124	999	sprzedal	8
126	999	posiada	7
1	1000	chce kupic	6
13	1000	sprzedal	5
24	1000	posiada	8
84	1000	sprzedal	9
130	1000	sprzedal	8
36	1001	chce kupic	9
43	1001	chce kupic	10
59	1001	chce kupic	6
76	1001	chce kupic	5
78	1001	posiada	8
99	1001	chce kupic	6
119	1001	sprzedal	7
129	1001	posiada	7
47	1002	chce kupic	6
123	1002	sprzedal	8
5	1003	posiada	5
24	1003	posiada	6
27	1003	posiada	10
104	1003	posiada	7
18	1004	posiada	7
26	1004	posiada	9
42	1004	posiada	9
59	1004	posiada	7
71	1004	posiada	6
72	1004	posiada	8
73	1004	posiada	10
98	1004	sprzedal	9
105	1004	sprzedal	7
50	1005	sprzedal	9
75	1005	sprzedal	8
106	1005	sprzedal	5
19	1006	sprzedal	7
38	1006	sprzedal	7
62	1006	sprzedal	9
74	1006	chce kupic	9
79	1006	chce kupic	10
89	1006	chce kupic	7
16	1007	chce kupic	6
25	1007	posiada	6
60	1007	chce kupic	7
108	1007	sprzedal	5
12	1008	posiada	10
33	1008	chce kupic	8
67	1008	sprzedal	8
85	1008	posiada	8
102	1008	sprzedal	10
12	1009	sprzedal	5
17	1009	chce kupic	9
56	1009	chce kupic	9
64	1009	chce kupic	9
85	1009	chce kupic	9
99	1009	posiada	6
9	1010	chce kupic	8
29	1010	sprzedal	6
56	1010	posiada	9
68	1010	chce kupic	5
100	1010	sprzedal	8
76	1011	posiada	7
97	1011	posiada	6
113	1011	posiada	9
120	1011	posiada	9
20	1012	posiada	5
33	1012	posiada	6
108	1012	posiada	6
114	1012	posiada	7
37	1013	posiada	9
117	1013	posiada	8
131	1013	posiada	9
6	1014	sprzedal	7
19	1014	sprzedal	8
31	1014	sprzedal	10
36	1014	sprzedal	6
48	1014	sprzedal	8
116	1014	sprzedal	6
118	1014	sprzedal	10
126	1014	sprzedal	5
1	1015	chce kupic	5
9	1015	chce kupic	9
46	1015	chce kupic	8
82	1015	chce kupic	8
92	1015	posiada	9
41	1016	chce kupic	9
43	1016	sprzedal	6
66	1016	posiada	7
7	1017	chce kupic	8
15	1017	sprzedal	7
18	1017	posiada	6
60	1017	sprzedal	6
78	1017	sprzedal	9
120	1017	chce kupic	9
4	1018	chce kupic	5
13	1018	chce kupic	9
19	1018	chce kupic	9
58	1018	posiada	8
112	1018	chce kupic	9
14	1019	sprzedal	9
40	1019	posiada	6
50	1019	chce kupic	8
97	1019	sprzedal	7
106	1019	posiada	9
40	1020	posiada	6
73	1020	posiada	8
79	1020	posiada	5
108	1020	posiada	5
58	1021	posiada	5
105	1021	posiada	7
108	1021	posiada	5
38	1022	posiada	6
65	1022	posiada	5
81	1022	posiada	5
82	1022	sprzedal	7
105	1022	sprzedal	6
116	1022	sprzedal	7
17	1023	sprzedal	9
19	1023	sprzedal	5
88	1023	sprzedal	10
95	1023	sprzedal	9
109	1023	sprzedal	8
125	1023	chce kupic	7
105	1024	chce kupic	5
3	1025	chce kupic	6
36	1025	chce kupic	10
79	1026	posiada	8
129	1027	chce kupic	6
30	1028	sprzedal	8
49	1029	posiada	10
88	1029	chce kupic	7
91	1029	sprzedal	6
96	1029	posiada	10
99	1029	sprzedal	5
61	1030	sprzedal	9
76	1030	chce kupic	9
83	1030	chce kupic	9
129	1030	chce kupic	10
105	1031	chce kupic	10
13	1032	posiada	10
75	1032	chce kupic	5
101	1032	sprzedal	9
125	1032	posiada	10
37	1033	chce kupic	8
60	1033	sprzedal	9
75	1033	posiada	7
93	1033	posiada	5
130	1033	posiada	5
1	1034	posiada	7
41	1034	posiada	5
46	1034	posiada	6
55	1034	posiada	6
114	1034	posiada	8
128	1034	posiada	8
10	1035	posiada	9
29	1035	posiada	8
36	1036	sprzedal	5
43	1036	sprzedal	5
66	1036	sprzedal	10
110	1036	sprzedal	7
19	1037	sprzedal	5
43	1037	sprzedal	8
55	1037	sprzedal	9
85	1037	sprzedal	8
114	1037	chce kupic	8
83	1038	chce kupic	7
94	1038	chce kupic	6
31	1039	chce kupic	9
45	1039	posiada	7
55	1039	chce kupic	5
15	1040	sprzedal	5
40	1040	posiada	8
63	1040	chce kupic	9
69	1040	sprzedal	6
28	1041	posiada	7
51	1041	sprzedal	10
70	1041	sprzedal	10
